trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
799,False,"{'a': 0.2, 'e': 0.041089609486063064}",20,6,20.647079067568576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.2, 'e': 0.04092557932714349}",20,16,10.445693224688391,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.2, 'e': 0.04076220397836621}",25,9,21.84546706835952,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.2, 'e': 0.04059948082572216}",20,12,15.993534463031517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.2, 'e': 0.04043740726563748}",20,8,9.036658463962565,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.2, 'e': 0.04027598070493168}",25,18,12.272535605219506,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.2, 'e': 0.040115198560776416}",20,3,25.74999781197082,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.2, 'e': 0.039955058260653896}",25,0,39.50819444778246,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
807,False,"{'a': 0.2, 'e': 0.039795557242315927}",20,16,6.605878418792722,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.2, 'e': 0.0396366929537428}",20,12,15.299436205962158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.2, 'e': 0.039478462853102504}",25,8,31.752892767905003,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.2, 'e': 0.039320864408710104}",25,20,10.952885028388827,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.2, 'e': 0.039163895098987066}",20,0,27.566988899872847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
812,False,"{'a': 0.2, 'e': 0.03900755241242111}",20,1,28.155741009405165,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.2, 'e': 0.03885183384752591}",30,12,-11.816131006722678,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
814,False,"{'a': 0.2, 'e': 0.0386967369128011}",25,13,19.32216453089342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.2, 'e': 0.03854225912669246}",20,5,29.330656711335298,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.2, 'e': 0.038388398017552054}",20,0,35.06521820437362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
817,False,"{'a': 0.2, 'e': 0.03823515112359889}",25,13,22.430515934560425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.2, 'e': 0.03808251599287939}",25,8,30.892522595535148,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.2, 'e': 0.03793049018322818}",25,14,5.75776470526853,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.2, 'e': 0.037779071262229125}",20,6,-20.996173290359422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
821,False,"{'a': 0.2, 'e': 0.0376282568071762}",20,14,8.99781855944895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.2, 'e': 0.03747804440503493}",30,19,20.84654914441156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.2, 'e': 0.03732843165240367}",20,12,15.449395026531183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.2, 'e': 0.03717941615547517}",35,13,10.311967556084095,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
825,False,"{'a': 0.2, 'e': 0.037030995529998355}",20,11,15.295892908554755,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.2, 'e': 0.036883167401239994}",20,10,17.22556258802854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.2, 'e': 0.0367359294039469}",35,19,32.20271296422198,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.2, 'e': 0.03658927918230796}",20,14,8.788637852971243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.2, 'e': 0.0364432143899165}",20,8,19.363972744164368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.2, 'e': 0.03629773268973277}",20,11,-8.059746239367719,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
831,False,"{'a': 0.2, 'e': 0.03615283175404641}",20,11,17.37935312804062,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.2, 'e': 0.036008509264439374}",20,12,13.675948930628433,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.2, 'e': 0.03586476291174875}",30,20,7.499895685403138,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
834,False,"{'a': 0.2, 'e': 0.03572159039602981}",20,6,5.902050478947987,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
835,False,"{'a': 0.2, 'e': 0.035578989426519304}",25,15,20.539610633893293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.2, 'e': 0.03543695772159864}",25,12,20.698590598754095,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.2, 'e': 0.03529549300875748}",20,0,31.56139545274315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
838,False,"{'a': 0.2, 'e': 0.035154593024557444}",20,10,21.251944673412027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.2, 'e': 0.03501425551459577}",25,1,34.13613100934131,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.2, 'e': 0.03487447823346929}",20,14,8.36122366866171,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.2, 'e': 0.03473525894473856}",20,4,27.962281270609083,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.2, 'e': 0.03459659542089194}",20,9,10.745130331685768,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.2, 'e': 0.03445848544331012}",25,17,11.759222774679213,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.2, 'e': 0.03432092680223051}",25,14,17.736804543280392,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.2, 'e': 0.03418391729671192}",20,9,20.692195039699353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.2, 'e': 0.034047454734599344}",25,8,22.911526079743734,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.2, 'e': 0.03391153693248884}",20,13,14.707876477522142,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.2, 'e': 0.03377616171569272}",20,12,12.99205214625646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.2, 'e': 0.03364132691820461}",20,10,14.52079939588267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.2, 'e': 0.033507030382664865}",20,11,18.837922263451752,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.2, 'e': 0.03337326996032608}",20,4,22.247835350270925,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.2, 'e': 0.0332400435110186}",20,0,27.552561842105913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
853,False,"{'a': 0.2, 'e': 0.033107348903116424}",25,16,13.543054687874577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.2, 'e': 0.03297518401350299}",25,18,13.247146315187743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.2, 'e': 0.03284354672753725}",25,15,16.68750501779724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.2, 'e': 0.03271243493901982}",30,10,28.629508539262233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.2, 'e': 0.03258184655015925}",25,18,15.892328636594906,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.2, 'e': 0.03245177947153858}",20,6,25.94428095988365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.2, 'e': 0.032322231622081754}",20,13,13.08596008398894,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.2, 'e': 0.03219320092902043}",25,12,20.669164733752126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.2, 'e': 0.03206468532786077}",30,7,29.563705449850712,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.2, 'e': 0.03193668276235038}",20,10,16.5907615475938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.2, 'e': 0.03180919118444551}",25,11,25.568214684762868,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.2, 'e': 0.03168220855427819}",25,7,27.9433073736887,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.2, 'e': 0.031555732840123626}",25,12,9.172409554766347,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.2, 'e': 0.03142976201836771}",20,2,27.0862423023742,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.2, 'e': 0.03130429407347456}",25,14,-19.27635533054552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
868,False,"{'a': 0.2, 'e': 0.031179326997954438}",20,12,14.092899405007437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.2, 'e': 0.031054858792331417}",20,8,26.042897853928224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.2, 'e': 0.03093088746511159}",30,14,27.4046582546437,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.2, 'e': 0.030807411032751076}",25,8,2.0269810069857,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
872,False,"{'a': 0.2, 'e': 0.030684427519624285}",30,2,-5.557684561715567,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
873,False,"{'a': 0.2, 'e': 0.030561934957992438}",20,9,17.1031519164313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.2, 'e': 0.03043993138797188}",25,0,40.90946904223728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
875,False,"{'a': 0.2, 'e': 0.030318414857502925}",30,16,27.582645439705164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.2, 'e': 0.0301973834223185}",20,9,22.231850787171368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.2, 'e': 0.030076835145913017}",20,13,13.413819267628384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.2, 'e': 0.029956768099511533}",20,11,14.753845041563753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.2, 'e': 0.029837180362038692}",25,10,25.124621763262176,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.2, 'e': 0.029718070020088187}",20,10,17.84418196631986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.2, 'e': 0.029599435167892}",20,13,15.1137021929843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.2, 'e': 0.02948127390728993}",20,8,10.36679077751812,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.2, 'e': 0.029363584347699333}",25,3,24.186398309329267,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.2, 'e': 0.0292463646060847}",25,11,23.452701363669163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.2, 'e': 0.029129612806927697}",25,11,22.89147884733355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.2, 'e': 0.029013327082197053}",25,13,18.493458471553154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.2, 'e': 0.02889750557131865}",25,12,21.738695913060926,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.2, 'e': 0.028782146421145894}",20,10,19.27349415655162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.2, 'e': 0.028667247785929866}",30,17,25.23542982052803,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.2, 'e': 0.02855280782729}",30,20,20.58189097074994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.2, 'e': 0.028438824714184505}",30,4,40.87923385106156,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.2, 'e': 0.02832529662288111}",20,15,9.170147547414203,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.2, 'e': 0.02821222173692798}",25,18,14.576654298304039,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.2, 'e': 0.028099598247124474}",20,8,18.475967924927158,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.2, 'e': 0.027987424351492395}",25,0,36.92525685241925,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
896,False,"{'a': 0.2, 'e': 0.027875698255247015}",30,19,25.67107494224802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.2, 'e': 0.02776441817076838}",20,10,16.397565281107315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.2, 'e': 0.027653582317572808}",20,6,24.3968199876883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.2, 'e': 0.027543188922284235}",25,13,24.33121146214318,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.2, 'e': 0.027433236218606032}",20,16,7.750505794579334,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.2, 'e': 0.02732372244729256}",35,25,18.16768306407377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.2, 'e': 0.027214645856121135}",30,16,25.75493621347549,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.2, 'e': 0.027106004699864013}",25,1,40.3139488195251,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.2, 'e': 0.026997797240260326}",20,6,20.858677070372067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.2, 'e': 0.026890021745988462}",20,9,-2.444700024901331,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
906,False,"{'a': 0.2, 'e': 0.026782676492638175}",25,11,23.552423235304403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.2, 'e': 0.026675759762683122}",20,4,29.475153140779263,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.2, 'e': 0.02656926984545338}",20,15,9.544812078457355,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.2, 'e': 0.026463205037107952}",25,11,22.914379122616193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.2, 'e': 0.02635756364060769}",30,13,27.752123336908674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.2, 'e': 0.02625234396568796}",20,9,21.214384288197824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.2, 'e': 0.02614754432883172}",20,6,22.783494247557165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.2, 'e': 0.02604316305324258}",35,21,24.11522587865593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.2, 'e': 0.025939198468817856}",20,13,11.768412811376443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.2, 'e': 0.025835648912122026}",20,0,33.10110173985306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
916,False,"{'a': 0.2, 'e': 0.02573251272635994}",25,0,38.39744378805253,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
917,False,"{'a': 0.2, 'e': 0.025629788261350425}",25,13,17.944080778304933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.2, 'e': 0.025527473873499885}",25,15,18.094101355274393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.2, 'e': 0.025425567925775883}",25,1,39.000131833806925,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.2, 'e': 0.025324068787681127}",25,15,17.681751902649374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.2, 'e': 0.025222974835227212}",30,20,10.101154739443533,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
922,False,"{'a': 0.2, 'e': 0.02512228445090874}",20,12,14.95465724807978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.2, 'e': 0.025021996023677443}",25,19,10.127350915502136,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.2, 'e': 0.02492210794891631}",25,1,35.60810129610561,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.2, 'e': 0.02482261862841405}",20,0,32.77842912839991,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.2, 'e': 0.024723526470339388}",30,18,22.020190060623655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.2, 'e': 0.02462482988921567}",20,0,33.241062716658995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
928,False,"{'a': 0.2, 'e': 0.024526527305895537}",20,13,14.228659676831562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.2, 'e': 0.024428617147535508}",25,10,-15.88410525198628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
930,False,"{'a': 0.2, 'e': 0.024331097847571002}",30,2,48.84853372961761,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.2, 'e': 0.024233967845691113}",25,17,13.539844749599993,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.2, 'e': 0.024137225587813747}",30,10,21.46561769298546,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.2, 'e': 0.024040869526060712}",25,9,16.08163432989528,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.2, 'e': 0.023944898118732957}",20,13,16.237079382329913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.2, 'e': 0.023849309830285947}",20,16,6.1913793767354015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.2, 'e': 0.023754103131304997}",20,8,17.3015993523538,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.2, 'e': 0.0236592764984809}",25,0,37.83836189902714,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
938,False,"{'a': 0.2, 'e': 0.02356482841458551}",25,11,24.87647906633631,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.2, 'e': 0.023470757368447465}",25,13,22.022914428041524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.2, 'e': 0.023377061854928043}",20,7,27.79491732026036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.2, 'e': 0.023283740374897}",20,0,28.934718711496416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
942,False,"{'a': 0.2, 'e': 0.023190791435208673}",20,15,-14.802009723703318,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
943,False,"{'a': 0.2, 'e': 0.02309821354867805}",25,13,22.20280694676569,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.2, 'e': 0.023006005234056954}",20,8,21.77010148171461,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.2, 'e': 0.022914165016010422}",20,13,10.638106050807984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.2, 'e': 0.02282269142509297}",20,12,17.55510759179514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.2, 'e': 0.022731582997725205}",30,14,27.17986036746676,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.2, 'e': 0.022640838276170343}",20,10,13.271682611316082,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.2, 'e': 0.022550455808510894}",20,13,11.955827035139434,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.2, 'e': 0.02246043414862548}",25,14,22.59312013613696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.2, 'e': 0.02237077185616559}",25,5,33.9407414643248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.2, 'e': 0.02228146749653264}",30,23,11.29450950880551,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.2, 'e': 0.022192519640854974}",20,10,19.50726053969338,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.2, 'e': 0.022103926865964994}",25,18,11.27256415502308,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.2, 'e': 0.02201568775437644}",20,9,12.844946260760652,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.2, 'e': 0.02192780089426161}",25,15,16.605437233963794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.2, 'e': 0.021840264879428885}",20,11,21.548344867589336,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.2, 'e': 0.021753078309300157}",25,13,25.315095361756196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.2, 'e': 0.02166623978888843}",25,15,19.69317827364839,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.2, 'e': 0.021579747928775563}",20,16,7.467165276015354,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.2, 'e': 0.021493601345089923}",25,19,10.42187742683734,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.2, 'e': 0.021407798659484313}",20,6,23.649454354066247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.2, 'e': 0.02132233849911397}",25,3,33.6672281795933,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.2, 'e': 0.021237219496614473}",25,1,34.0554553280449,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.2, 'e': 0.021152440290080007}",30,15,25.306137506306925,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.2, 'e': 0.021067999523041434}",35,17,30.792488437900744,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.2, 'e': 0.02098389584444466}",30,12,34.59815227624924,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.2, 'e': 0.020900127908629062}",25,0,28.103462707061787,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
969,False,"{'a': 0.2, 'e': 0.020816694375305873}",30,21,15.447621303268239,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.2, 'e': 0.02073359390953678}",20,12,16.410224191843568,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.2, 'e': 0.020650825181712566}",20,10,18.179178303601574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.2, 'e': 0.02056838686753179}",20,12,15.988618508734968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.2, 'e': 0.0204862776479797}",35,21,30.52411708657509,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.2, 'e': 0.020404496209307014}",25,13,23.32476277420201,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.2, 'e': 0.020323041243008974}",25,3,39.01340605736913,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.2, 'e': 0.02024191144580439}",20,11,18.02953729758507,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.2, 'e': 0.02016110551961475}",20,8,21.59871352803965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.2, 'e': 0.020080622171543536}",20,15,2.6828820213061366,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.2, 'e': 0.02000046011385545}",25,0,40.17807467025535,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
980,False,"{'a': 0.2, 'e': 0.019920618063955866}",25,0,35.159687991958265,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.2, 'e': 0.019841094744370288}",25,18,11.12526582935778,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.2, 'e': 0.01976188888272388}",30,19,21.602354858600783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.2, 'e': 0.01968299921172119}",35,21,26.802127943743063,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.2, 'e': 0.01960442446912579}",20,10,11.651249849866236,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
